Sample1	Sample2	Genome	Coverage	Resolution	Score
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	200000	0.368151744914
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	1000000	0.754877744396
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	10000	0.0446574950635
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	40000	0.0881762229262
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	200000	0.301587083545
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	1000000	0.633461874995
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	10000	0.0887632753215
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	40000	0.147830487539
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	200000	0.402819052096
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	1000000	0.711769404674
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	10000	0.0632681911798
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	40000	0.0883478717927
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	200000	0.2451076104
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	1000000	0.589491099737
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	10000	0.242006180389
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	40000	0.573028719342
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	200000	0.531083462214
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	1000000	0.548568273052
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	10000	0.0800620828147
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	40000	0.412647251137
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	200000	0.624761172281
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	1000000	0.676380672531
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep2	hg38	0	10000	0.0607423127514
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep2	hg38	0	40000	0.388757812971
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep2	hg38	0	200000	0.655337853657
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep2	hg38	0	1000000	0.69463153228
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	10000	0.0267039596852
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	40000	0.178089452204
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	200000	0.543258202202
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	1000000	0.691183714974
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	10000	0.0460489374226
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	40000	0.233682705796
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	200000	0.547220933093
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	1000000	0.706657122611
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	10000	0.0223403276247
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	40000	0.116281014651
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	200000	0.482183044098
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	1000000	0.688372080856
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	10000	0.0175513275102
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	40000	0.0910311255269
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	200000	0.429081511103
GSE52457_hg38_H1-NPC_HindIII_Rep2	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	1000000	0.648469918288
GSE52457_hg38_H1-Trophectoderm_HindIII_Pseudo	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	10000	0.633496018672
GSE52457_hg38_H1-Trophectoderm_HindIII_Pseudo	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	40000	0.889119081961
GSE52457_hg38_H1-Trophectoderm_HindIII_Pseudo	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	200000	0.977953801327
GSE52457_hg38_H1-Trophectoderm_HindIII_Pseudo	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	1000000	0.99692342877
GSE52457_hg38_H1-Trophectoderm_HindIII_Pseudo	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	10000	0.713908555552
GSE52457_hg38_H1-Trophectoderm_HindIII_Pseudo	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	40000	0.910609532997
GSE52457_hg38_H1-Trophectoderm_HindIII_Pseudo	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	200000	0.981182698604
GSE52457_hg38_H1-Trophectoderm_HindIII_Pseudo	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	1000000	0.99752710801
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	10000	0.191761787212
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	40000	0.564644455279
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	200000	0.732145971289
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	1000000	0.776812171823
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	10000	0.243888469805
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	40000	0.602094916961
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	200000	0.730087316315
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	1000000	0.785021087856
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	10000	0.178191927843
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	40000	0.508904239873
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	200000	0.684752688575
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	1000000	0.769996939428
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	10000	0.0615122241822
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	40000	0.233223402602
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	200000	0.568928732317
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	1000000	0.733696606153
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	10000	0.0544747190928
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	40000	0.222000962455
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	200000	0.572657242926
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	1000000	0.739068141881
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	10000	0.182661406521
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	40000	0.585132167937
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	200000	0.70072921799
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	1000000	0.751437540953
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	10000	0.171844016824
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	40000	0.534596268917
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	200000	0.696357599195
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	1000000	0.747386532013
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	10000	0.128024197621
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	40000	0.440791276815
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	200000	0.651545588785
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	1000000	0.729095671731
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	10000	0.241602103235
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	40000	0.617948895672
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	200000	0.690697259016
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	1000000	0.7336366891
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	10000	0.00909186250034
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	40000	0.034999396982
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	200000	0.06779370119
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	1000000	0.305845849251
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	10000	0.0936459642953
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	40000	0.263002517164
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	200000	0.565398704893
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	1000000	0.726001173021
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	10000	0.0272629497209
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	40000	0.178208223582
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	200000	0.466627156847
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	1000000	0.631266047325
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	10000	0.075098013519
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	40000	0.398509837637
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	200000	0.652321576169
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	1000000	0.725474291798
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	10000	0.198088642442
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	40000	0.572945221153
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	200000	0.688829378608
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	1000000	0.715407642146
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.102251765019
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.241638942255
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.57732284002
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.758110498684
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	10000	0.310954887533
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	40000	0.615352564398
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	200000	0.625968791659
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	1000000	0.652460558616
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	10000	0.21111621263
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	40000	0.562270148769
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	200000	0.7047388571
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	1000000	0.76207851432
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.474446043052
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.717314180515
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.815729823501
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.801191958548
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	10000	0.497678585979
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	40000	0.738056683898
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	200000	0.70688913914
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	1000000	0.675710345304
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	10000	0.504866974786
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	40000	0.74051179218
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	200000	0.708107442151
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	1000000	0.673888360533
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	10000	0.497832186153
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	40000	0.758411892578
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	200000	0.845929199194
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	1000000	0.863621138766
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	10000	0.179391336318
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	40000	0.584615816767
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	200000	0.744234659821
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	1000000	0.804724207907
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	10000	0.464271720283
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	40000	0.817943051836
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	200000	0.959333079579
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	1000000	0.993764252798
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	10000	0.116780934962
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	40000	0.393567361515
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	200000	0.608402076771
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	1000000	0.727790162351
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	10000	0.068500555997
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	40000	0.215156357401
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	200000	0.470572008546
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	1000000	0.646824068055
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	10000	0.113735940562
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	40000	0.511025311003
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	200000	0.642190377695
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	1000000	0.683753455528
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	10000	0.0313989931316
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	40000	0.0844741127489
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	200000	0.344956828265
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	1000000	0.706264284582
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	10000	0.0672888632299
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	40000	0.101796936419
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	200000	0.3379716652
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	1000000	0.65424935831
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	10000	0.0853310677452
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	40000	0.0941678819749
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	200000	0.256967371517
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	1000000	0.598974446065
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	10000	0.317232827649
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	40000	0.641590488527
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	200000	0.632584555647
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	1000000	0.6272312356
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	10000	0.125782410559
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	40000	0.479066616864
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	200000	0.727462974929
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	1000000	0.763506710221
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	10000	0.078558235573
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	40000	0.287199385398
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	200000	0.648894175505
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	1000000	0.775561487258
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	10000	0.0364120715538
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	40000	0.146106102451
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	200000	0.564134478985
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	1000000	0.74430684253
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	10000	0.0284069269091
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	40000	0.116689939035
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	200000	0.519630295685
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	1000000	0.727629975606
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	10000	0.216946467364
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	40000	0.574464078559
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	200000	0.733885883042
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	1000000	0.782272881228
GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	10000	0.282255704774
